cui,type,name
C0011328,prog,Dental Auxiliaries
C0011442,prog,"Dentists, Women"
C0030701,prog,Patient Representatives
C0086021,prog,"Ethics Committees, Clinical"
C0260029,prog,Mycologist
C0260095,prog,Parasitologist
C0278604,prog,Radiation therapist
C0334871,prog,Agronomist
C0334899,prog,Laboratory medicine specialist
C0334907,prog,Diagnostic radiologist
C0335051,prog,Cartoonist
C0335073,prog,Orchestrator
C0335149,prog,Credit manager
C0335566,prog,Annealer
C0336099,prog,Plumber (general)
C0336362,prog,"Carpenter, general (occupation)"
C0401783,prog,Adjudicator
C0401874,prog,Meat inspector
C0401940,prog,Medical social worker
C0401950,prog,Youth leader
C0402118,prog,Geneticist
C0402217,prog,Brewer
C0402239,prog,Technical assistant
C0402598,prog,Security guard
C0425349,prog,"Evangelist, follower of religion"
C0438990,prog,Funeral director
C0558269,prog,Chaplain
C0581009,prog,Care assistant
C0586803,prog,Emergency department physician
C0586841,prog,Community pediatrician
C0586847,prog,Pediatric rheumatologist
C0586855,prog,Histopathologist
C0586876,prog,Rehabilitation physician
C0587719,prog,Genetic counselor
C0598236,prog,court personnel
C0682260,prog,distiller
C0701797,prog,Airplane pilot
C1306756,prog,Cook (occupation)
C1518933,prog,Pediatric Radiologist
C1519237,prog,Senior Scientist
C1550496,prog,anesthesia nurse
C1556023,prog,Acupuncturists
C1708381,prog,Honest Broker
C2936640,prog,Doulas
C2985415,prog,Neuroradiologist
C2985449,prog,Clinical Researcher
C2985652,prog,Qualified Person
C3494259,prog,Co-Inventors
C3826177,prog,Hospital employee
C4708567,prog,Co-principal investigator
C5212929,prog,Hematology.team
C5212936,prog,Radiology.team
